timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,SampleCount,ErrorCount,IdleTime,Connect
1684716907290,2,Login usuario que existe-1,200,OK,CP002a 1-59,text,true,,6198,142,1,1,http://localhost:8080/twitter-clone/index.php,2,1,0,0,0
1684716907293,9,Login usuario que existe,200,OK,CP002a 1-60,text,true,,6645,750,1,1,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907293,6,Login usuario que existe-0,302,Found,CP002a 1-60,text,true,,447,608,1,1,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907299,3,Login usuario que existe-1,200,OK,CP002a 1-60,text,true,,6198,142,1,1,http://localhost:8080/twitter-clone/index.php,3,1,0,0,0
1684716907304,9,Login usuario que existe,200,OK,CP002a 1-61,text,true,,6645,775,1,1,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907304,6,Login usuario que existe-0,302,Found,CP002a 1-61,text,true,,447,633,1,1,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907310,3,Login usuario que existe-1,200,OK,CP002a 1-61,text,true,,6198,142,1,1,http://localhost:8080/twitter-clone/index.php,3,1,0,0,0
1684716907313,9,Login usuario que existe,200,OK,CP002a 1-62,text,true,,6645,760,1,1,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907313,6,Login usuario que existe-0,302,Found,CP002a 1-62,text,true,,447,618,1,1,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907319,3,Login usuario que existe-1,200,OK,CP002a 1-62,text,true,,6198,142,1,1,http://localhost:8080/twitter-clone/index.php,3,1,0,0,0
1684716907323,9,Login usuario que existe,200,OK,CP002a 1-63,text,true,,6645,765,1,1,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907323,6,Login usuario que existe-0,302,Found,CP002a 1-63,text,true,,447,623,1,1,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907329,3,Login usuario que existe-1,200,OK,CP002a 1-63,text,true,,6198,142,1,1,http://localhost:8080/twitter-clone/index.php,3,1,0,0,0
1684716907333,9,Login usuario que existe,200,OK,CP002a 1-64,text,true,,6645,745,1,1,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907333,6,Login usuario que existe-0,302,Found,CP002a 1-64,text,true,,447,603,1,1,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907340,2,Login usuario que existe-1,200,OK,CP002a 1-64,text,true,,6198,142,1,1,http://localhost:8080/twitter-clone/index.php,2,1,0,0,0
1684716907343,9,Login usuario que existe,200,OK,CP002a 1-65,text,true,,6645,750,1,1,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907343,6,Login usuario que existe-0,302,Found,CP002a 1-65,text,true,,447,608,1,1,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907349,3,Login usuario que existe-1,200,OK,CP002a 1-65,text,true,,6198,142,1,1,http://localhost:8080/twitter-clone/index.php,3,1,0,0,0
1684716907353,9,Login usuario que existe,200,OK,CP002a 1-66,text,true,,6645,745,1,1,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907353,6,Login usuario que existe-0,302,Found,CP002a 1-66,text,true,,447,603,1,1,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907359,3,Login usuario que existe-1,200,OK,CP002a 1-66,text,true,,6198,142,1,1,http://localhost:8080/twitter-clone/index.php,3,1,0,0,0
1684716907363,9,Login usuario que existe,200,OK,CP002a 1-67,text,true,,6645,770,1,1,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907363,6,Login usuario que existe-0,302,Found,CP002a 1-67,text,true,,447,628,1,1,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907369,3,Login usuario que existe-1,200,OK,CP002a 1-67,text,true,,6198,142,1,1,http://localhost:8080/twitter-clone/index.php,3,1,0,0,0
1684716907373,9,Login usuario que existe,200,OK,CP002a 1-68,text,true,,6645,780,1,1,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907373,6,Login usuario que existe-0,302,Found,CP002a 1-68,text,true,,447,638,1,1,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907379,3,Login usuario que existe-1,200,OK,CP002a 1-68,text,true,,6198,142,1,1,http://localhost:8080/twitter-clone/index.php,3,1,0,0,0
1684716907383,9,Login usuario que existe,200,OK,CP002a 1-69,text,true,,6645,730,1,1,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907383,6,Login usuario que existe-0,302,Found,CP002a 1-69,text,true,,447,588,1,1,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907390,2,Login usuario que existe-1,200,OK,CP002a 1-69,text,true,,6198,142,1,1,http://localhost:8080/twitter-clone/index.php,2,1,0,0,0
1684716907393,9,Login usuario que existe,200,OK,CP002a 1-70,text,true,,6645,755,1,1,http://localhost:8080/twitter-clone/index.php,7,1,0,0,1
1684716907393,7,Login usuario que existe-0,302,Found,CP002a 1-70,text,true,,447,613,1,1,http://localhost:8080/twitter-clone/handle/handlelogin.php,7,1,0,0,1
1684716907400,2,Login usuario que existe-1,200,OK,CP002a 1-70,text,true,,6198,142,1,1,http://localhost:8080/twitter-clone/index.php,2,1,0,0,0
1684716907403,9,Login usuario que existe,200,OK,CP002a 1-71,text,true,,6645,745,1,1,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907403,6,Login usuario que existe-0,302,Found,CP002a 1-71,text,true,,447,603,1,1,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907409,3,Login usuario que existe-1,200,OK,CP002a 1-71,text,true,,6198,142,1,1,http://localhost:8080/twitter-clone/index.php,3,1,0,0,0
1684716907414,9,Login usuario que existe,200,OK,CP002a 1-72,text,true,,6645,745,2,2,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907414,6,Login usuario que existe-0,302,Found,CP002a 1-72,text,true,,447,603,2,2,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907421,2,Login usuario que existe-1,200,OK,CP002a 1-72,text,true,,6198,142,2,2,http://localhost:8080/twitter-clone/index.php,2,1,0,0,0
1684716907423,10,Login usuario que existe,200,OK,CP002a 1-73,text,true,,6645,765,2,2,http://localhost:8080/twitter-clone/index.php,7,1,0,0,1
1684716907423,7,Login usuario que existe-0,302,Found,CP002a 1-73,text,true,,447,623,2,2,http://localhost:8080/twitter-clone/handle/handlelogin.php,7,1,0,0,1
1684716907430,3,Login usuario que existe-1,200,OK,CP002a 1-73,text,true,,6198,142,2,2,http://localhost:8080/twitter-clone/index.php,3,1,0,0,0
1684716907434,9,Login usuario que existe,200,OK,CP002a 1-74,text,true,,6645,755,1,1,http://localhost:8080/twitter-clone/index.php,6,1,0,0,0
1684716907434,6,Login usuario que existe-0,302,Found,CP002a 1-74,text,true,,447,613,1,1,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,0
1684716907440,3,Login usuario que existe-1,200,OK,CP002a 1-74,text,true,,6198,142,1,1,http://localhost:8080/twitter-clone/index.php,3,1,0,0,0
1684716907444,9,Login usuario que existe,200,OK,CP002a 1-75,text,true,,6645,755,1,1,http://localhost:8080/twitter-clone/index.php,5,1,0,0,0
1684716907444,5,Login usuario que existe-0,302,Found,CP002a 1-75,text,true,,447,613,1,1,http://localhost:8080/twitter-clone/handle/handlelogin.php,5,1,0,0,0
1684716907449,4,Login usuario que existe-1,200,OK,CP002a 1-75,text,true,,6198,142,1,1,http://localhost:8080/twitter-clone/index.php,3,1,0,0,0
1684716907453,9,Login usuario que existe,200,OK,CP002a 1-76,text,true,,6645,750,2,2,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907453,6,Login usuario que existe-0,302,Found,CP002a 1-76,text,true,,447,608,2,2,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907459,3,Login usuario que existe-1,200,OK,CP002a 1-76,text,true,,6198,142,2,2,http://localhost:8080/twitter-clone/index.php,3,1,0,0,0
1684716907462,9,Login usuario que existe,200,OK,CP002a 1-77,text,true,,6645,755,1,1,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907462,6,Login usuario que existe-0,302,Found,CP002a 1-77,text,true,,447,613,1,1,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907469,2,Login usuario que existe-1,200,OK,CP002a 1-77,text,true,,6198,142,1,1,http://localhost:8080/twitter-clone/index.php,2,1,0,0,0
1684716907472,9,Login usuario que existe,200,OK,CP002a 1-78,text,true,,6645,760,1,1,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907472,6,Login usuario que existe-0,302,Found,CP002a 1-78,text,true,,447,618,1,1,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907478,3,Login usuario que existe-1,200,OK,CP002a 1-78,text,true,,6198,142,1,1,http://localhost:8080/twitter-clone/index.php,3,1,0,0,0
1684716907482,9,Login usuario que existe,200,OK,CP002a 1-79,text,true,,6645,745,1,1,http://localhost:8080/twitter-clone/index.php,7,1,0,0,1
1684716907482,7,Login usuario que existe-0,302,Found,CP002a 1-79,text,true,,447,603,1,1,http://localhost:8080/twitter-clone/handle/handlelogin.php,7,1,0,0,1
1684716907489,2,Login usuario que existe-1,200,OK,CP002a 1-79,text,true,,6198,142,1,1,http://localhost:8080/twitter-clone/index.php,2,1,0,0,0
1684716907492,9,Login usuario que existe,200,OK,CP002a 1-80,text,true,,6645,765,1,1,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907492,6,Login usuario que existe-0,302,Found,CP002a 1-80,text,true,,447,623,1,1,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907498,3,Login usuario que existe-1,200,OK,CP002a 1-80,text,true,,6198,142,1,1,http://localhost:8080/twitter-clone/index.php,3,1,0,0,0
1684716907502,9,Login usuario que existe,200,OK,CP002a 1-81,text,true,,6645,735,1,1,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907502,6,Login usuario que existe-0,302,Found,CP002a 1-81,text,true,,447,593,1,1,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907508,3,Login usuario que existe-1,200,OK,CP002a 1-81,text,true,,6198,142,1,1,http://localhost:8080/twitter-clone/index.php,3,1,0,0,0
1684716907514,10,Login usuario que existe,200,OK,CP002a 1-82,text,true,,6645,780,2,2,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907514,6,Login usuario que existe-0,302,Found,CP002a 1-82,text,true,,447,638,2,2,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907520,4,Login usuario que existe-1,200,OK,CP002a 1-82,text,true,,6198,142,2,2,http://localhost:8080/twitter-clone/index.php,4,1,0,0,0
1684716907524,8,Login usuario que existe,200,OK,CP002a 1-83,text,true,,6645,745,1,1,http://localhost:8080/twitter-clone/index.php,6,1,0,0,0
1684716907524,6,Login usuario que existe-0,302,Found,CP002a 1-83,text,true,,447,603,1,1,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,0
1684716907530,2,Login usuario que existe-1,200,OK,CP002a 1-83,text,true,,6198,142,1,1,http://localhost:8080/twitter-clone/index.php,2,1,0,0,0
1684716907534,9,Login usuario que existe,200,OK,CP002a 1-84,text,true,,6645,745,2,2,http://localhost:8080/twitter-clone/index.php,6,1,0,0,0
1684716907534,6,Login usuario que existe-0,302,Found,CP002a 1-84,text,true,,447,603,2,2,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,0
1684716907540,3,Login usuario que existe-1,200,OK,CP002a 1-84,text,true,,6198,142,2,2,http://localhost:8080/twitter-clone/index.php,3,1,0,0,0
1684716907543,8,Login usuario que existe,200,OK,CP002a 1-85,text,true,,6645,730,1,1,http://localhost:8080/twitter-clone/index.php,5,1,0,0,0
1684716907543,5,Login usuario que existe-0,302,Found,CP002a 1-85,text,true,,447,588,1,1,http://localhost:8080/twitter-clone/handle/handlelogin.php,5,1,0,0,0
1684716907548,3,Login usuario que existe-1,200,OK,CP002a 1-85,text,true,,6198,142,1,1,http://localhost:8080/twitter-clone/index.php,3,1,0,0,0
1684716907693,8,Login usuario que existe,200,OK,CP002a 1-100,text,true,,6645,780,15,15,http://localhost:8080/twitter-clone/index.php,5,1,0,0,0
1684716907693,5,Login usuario que existe-0,302,Found,CP002a 1-100,text,true,,447,638,15,15,http://localhost:8080/twitter-clone/handle/handlelogin.php,5,1,0,0,0
1684716907698,3,Login usuario que existe-1,200,OK,CP002a 1-100,text,true,,6198,142,15,15,http://localhost:8080/twitter-clone/index.php,3,1,0,0,0
1684716907682,8,Login usuario que existe,200,OK,CP002a 1-99,text,true,,6645,735,14,14,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907682,6,Login usuario que existe-0,302,Found,CP002a 1-99,text,true,,447,593,14,14,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907688,2,Login usuario que existe-1,200,OK,CP002a 1-99,text,true,,6198,142,14,14,http://localhost:8080/twitter-clone/index.php,2,1,0,0,0
1684716907672,10,Login usuario que existe,200,OK,CP002a 1-98,text,true,,6645,770,14,14,http://localhost:8080/twitter-clone/index.php,8,1,0,0,1
1684716907672,8,Login usuario que existe-0,302,Found,CP002a 1-98,text,true,,447,628,14,14,http://localhost:8080/twitter-clone/handle/handlelogin.php,8,1,0,0,1
1684716907680,2,Login usuario que existe-1,200,OK,CP002a 1-98,text,true,,6198,142,14,14,http://localhost:8080/twitter-clone/index.php,2,1,0,0,0
1684716907663,7,Login usuario que existe,200,OK,CP002a 1-97,text,true,,6645,765,12,12,http://localhost:8080/twitter-clone/index.php,5,1,0,0,0
1684716907663,5,Login usuario que existe-0,302,Found,CP002a 1-97,text,true,,447,623,12,12,http://localhost:8080/twitter-clone/handle/handlelogin.php,5,1,0,0,0
1684716907668,2,Login usuario que existe-1,200,OK,CP002a 1-97,text,true,,6198,142,12,12,http://localhost:8080/twitter-clone/index.php,2,1,0,0,0
1684716907653,10,Login usuario que existe,200,OK,CP002a 1-96,text,true,,6645,755,12,12,http://localhost:8080/twitter-clone/index.php,7,1,0,0,0
1684716907653,7,Login usuario que existe-0,302,Found,CP002a 1-96,text,true,,447,613,12,12,http://localhost:8080/twitter-clone/handle/handlelogin.php,7,1,0,0,0
1684716907660,3,Login usuario que existe-1,200,OK,CP002a 1-96,text,true,,6198,142,12,12,http://localhost:8080/twitter-clone/index.php,3,1,0,0,0
1684716907642,10,Login usuario que existe,200,OK,CP002a 1-95,text,true,,6645,745,11,11,http://localhost:8080/twitter-clone/index.php,8,1,0,0,1
1684716907642,8,Login usuario que existe-0,302,Found,CP002a 1-95,text,true,,447,603,11,11,http://localhost:8080/twitter-clone/handle/handlelogin.php,8,1,0,0,1
1684716907650,2,Login usuario que existe-1,200,OK,CP002a 1-95,text,true,,6198,142,11,11,http://localhost:8080/twitter-clone/index.php,2,1,0,0,0
1684716907631,8,Login usuario que existe,200,OK,CP002a 1-94,text,true,,6645,760,9,9,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907631,6,Login usuario que existe-0,302,Found,CP002a 1-94,text,true,,447,618,9,9,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907637,2,Login usuario que existe-1,200,OK,CP002a 1-94,text,true,,6198,142,9,9,http://localhost:8080/twitter-clone/index.php,2,1,0,0,0
1684716907602,8,Login usuario que existe,200,OK,CP002a 1-91,text,true,,6645,775,6,6,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907602,6,Login usuario que existe-0,302,Found,CP002a 1-91,text,true,,447,633,6,6,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907608,2,Login usuario que existe-1,200,OK,CP002a 1-91,text,true,,6198,142,6,6,http://localhost:8080/twitter-clone/index.php,2,1,0,0,0
1684716907592,8,Login usuario que existe,200,OK,CP002a 1-90,text,true,,6645,770,5,5,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907592,6,Login usuario que existe-0,302,Found,CP002a 1-90,text,true,,447,628,5,5,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907598,2,Login usuario que existe-1,200,OK,CP002a 1-90,text,true,,6198,142,5,5,http://localhost:8080/twitter-clone/index.php,2,1,0,0,0
1684716907582,9,Login usuario que existe,200,OK,CP002a 1-89,text,true,,6645,760,4,4,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907582,6,Login usuario que existe-0,302,Found,CP002a 1-89,text,true,,447,618,4,4,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907588,3,Login usuario que existe-1,200,OK,CP002a 1-89,text,true,,6198,142,4,4,http://localhost:8080/twitter-clone/index.php,3,1,0,0,0
1684716907612,8,Login usuario que existe,200,OK,CP002a 1-92,text,true,,6645,765,7,7,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907612,6,Login usuario que existe-0,302,Found,CP002a 1-92,text,true,,447,623,7,7,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907618,2,Login usuario que existe-1,200,OK,CP002a 1-92,text,true,,6198,142,7,7,http://localhost:8080/twitter-clone/index.php,2,1,0,0,0
1684716907572,8,Login usuario que existe,200,OK,CP002a 1-88,text,true,,6645,770,3,3,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907572,6,Login usuario que existe-0,302,Found,CP002a 1-88,text,true,,447,628,3,3,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907578,2,Login usuario que existe-1,200,OK,CP002a 1-88,text,true,,6198,142,3,3,http://localhost:8080/twitter-clone/index.php,2,1,0,0,0
1684716907621,8,Login usuario que existe,200,OK,CP002a 1-93,text,true,,6645,730,8,8,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907621,6,Login usuario que existe-0,302,Found,CP002a 1-93,text,true,,447,588,8,8,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907627,2,Login usuario que existe-1,200,OK,CP002a 1-93,text,true,,6198,142,8,8,http://localhost:8080/twitter-clone/index.php,2,1,0,0,0
1684716907562,9,Login usuario que existe,200,OK,CP002a 1-87,text,true,,6645,730,2,2,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907562,6,Login usuario que existe-0,302,Found,CP002a 1-87,text,true,,447,588,2,2,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907568,3,Login usuario que existe-1,200,OK,CP002a 1-87,text,true,,6198,142,2,2,http://localhost:8080/twitter-clone/index.php,3,1,0,0,0
1684716907552,9,Login usuario que existe,200,OK,CP002a 1-86,text,true,,6645,770,1,1,http://localhost:8080/twitter-clone/index.php,6,1,0,0,1
1684716907552,6,Login usuario que existe-0,302,Found,CP002a 1-86,text,true,,447,628,1,1,http://localhost:8080/twitter-clone/handle/handlelogin.php,6,1,0,0,1
1684716907558,3,Login usuario que existe-1,200,OK,CP002a 1-86,text,true,,6198,142,1,1,http://localhost:8080/twitter-clone/index.php,3,1,0,0,0
